part_number,name,price,measurement,sale_status
32029267514,奇瑞小蚂蚁后刹车片,300.00,套,1
32029213213,奇瑞小蚂蚁前刹车片,200.00,套,1
31827528054,米其林PS4S 275/35ZR19,2400.00,条,1
31827473113,万力 165/65/19,400.00,条,1
25348378812,阿斯顿马丁BPM中尾段,17000.00,条,1
25348319513,阿斯顿马丁头段,10000.00,条,1
24017309104,酷德镀金天幕,1000.00,米,1
23725655100,ICR PEt 星光宝石红,5000.00,套,1
22837232045,ICR PET深邃蓝,4000.00,套,1
22713564159,特斯拉Moled 无痕修复,1000.00,套,1
90757466547,宝马X5原厂车身电池,1500.00,个,1
81807779511,万力165/65 15轮胎,383.00,条,1
72058279311,宝马X5火花塞,120.00,支,1
72058232120,宝马X5分动箱油,260.00,支,1
72058169912,宝马X5空调格,165.00,个,1
24844373111,大通V80机油格,68.00,个,1
24844310413,美孚金装5W-30,150.00,支,1
12224810013,特斯拉局部喷漆修复,800.00,个,1
60505201014,奔驰GLC43空调格外,75.00,个,1
53811810013,路虎卫士全车韩亚H100,10000.00,套,1
52128701214,路虎卫士玻璃膜手工费,2000.00,个,1
52128638010,路虎卫士VK70玻璃膜,5000.00,套,1
51628341515,大众避震修复,2700.00,套,1
6591794881,玛莎总裁倍耐力轮胎245/40 20,2100.00,条,1
24616916400,理想L9全车韩亚玻璃膜,4700.00,套,1
23953041408,奔驰G500防尘套,500.00,个,1
23927807121,奔驰G500后分泵,3300.00,个,1
22642432149,阿斯顿马丁排气阀门焊接,800.00,个,1
71347885414,玛莎总裁前刹车片,3680.00,套,1
71347823210,玛莎总裁后刹车碟,2380.00,个,1
71347541528,玛莎总裁前刹车碟,2500.00,个,1
65918010156,玛莎总裁倍耐力轮胎285/35 20,2350.00,条,1
65917948812,玛莎总裁倍耐力轮胎245/55 20,2100.00,条,1
55315948812,玛莎总裁空调格,300.00,个,1
55315698782,玛莎总裁进气格,750.00,个,1
55315635514,玛莎总裁机油格,435.00,个,1
51819541528,阿斯顿马丁威固K35,800.00,个,1
50236276815,阿斯顿马丁FI排气,27000.00,个,1
50121620655,阿斯顿马丁字标,350.00,个,1
50018948812,阿斯顿马丁卡钳喷漆,500.00,个,1
45025885414,阿斯顿马丁尾牙油,500.00,支,1
45025838133,阿斯顿马丁水箱水（1L）,150.00,支,1
45025791118,阿斯顿马丁波箱油底滤芯,800.00,个,1
45025729194,阿斯顿马丁波箱油,200.00,个,1
45025666370,阿斯顿马丁机油格,250.00,个,1
44712182959,美孚超金0W-40（1L）,155.00,支,1
40441854312,铁将军胎压监测,600.00,个,1
33504604412,路虎星脉发动机皮带（机械增压器）,0.00,个,1
33504557231,路虎星脉气缸体加热器歧管,0.00,个,1
33504510116,路虎星脉发动机皮带,0.00,个,1
33504448152,路虎星脉进气歧管垫下,0.00,个,1
33504385214,路虎星脉进气歧管垫上,0.00,个,1
33504338113,路虎星脉水箱水（5L）,0.00,个,1
33504276815,路虎星脉机油冷却器密封垫,0.00,个,1
33504229074,路虎星脉水泵密封垫,0.00,个,1
33504166250,路虎星脉机油散热胶圈,0.00,个,1
33504120535,路虎星脉机油冷却器软管,0.00,个,1
33504073110,路虎星脉节温器水管,0.00,个,1
33504026515,路虎星脉冷却液管塞子,0.00,个,1
33503979224,路虎星脉三通水管下,0.00,个,1
33503932109,路虎星脉三通水管上,0.00,个,1
33503885414,路虎星脉节温器,0.00,个,1
33503838133,路虎星脉嘉实多0W-20(1L),0.00,支,1
33503791118,路虎星脉水箱三通水管,0.00,条,1
33503729194,路虎星脉机油格,0.00,个,1
90024104212,兰博基尼EVO排气阀门,1000.00,个,1
83915760106,保时捷targa尾翼编程,600.00,个,1
83356401137,保时捷targa喷漆尾翼,600.00,个,1
72057370125,保时捷targa Endless MX72,2600.00,套,1
72057291498,保时捷targa 350刹车碟,5500.00,套,1
70259979224,保时捷targa空调格外,230.00,1,1
70259916400,保时捷targa空调格内,405.00,1,1
70259854312,保时捷targa机油格胶圈,100.00,1,1
70259791118,保时捷targa机油格,290.00,1,1
62105198662,奔驰GLC43排气焊接,600.00,个,1
62032479104,奔驰GLC43喷漆,1400.00,个,1
31114510117,美孚机油0W-30,158.00,支,1
12898247424,保时捷卡宴空调格,360.00,个,1
79682546069,保时捷卡宴机油格,165.00,个,1
31114510116,美孚0W-30,158.00,支,1
12551229074,保时捷卡宴启停编程,500.00,个,1
11824338113,阿斯顿马丁过户费,3000.00,个,1
5744901157,JEEP指南者川西车身电池,480.00,个,1
24537481110,阿斯顿马丁PET月牙白,7000.00,1,1
40239779444,保时捷帕拉梅拉编程,600.00,个,1
54238745055,阿斯顿马丁拖车费,500.00,次,1
30838889273,极氪007玻璃膜施工费,500.00,件,1
30838826415,阿维塔12玻璃膜施工费,500.00,件,1
24217983109,阿维塔12玻璃膜,7140.00,件,1
85730633010,ICR PET 维密紫,6500.00,卷,1
83259972607,宝马X7前空调格,550.00,个,1
83259929212,宝马X7空气格,380.00,个,1
83259885281,宝马X7机油格,200.00,个,1
83259661148,宝马X7后空调格,480.00,个,1
54721875385,保时捷Macan左前安全带总成（原厂）,2800.00,个,1
54143746912,凯迪拉克CT6方向机电机,5200.00,个,1
53507010211,MINIJCW尾避震机顶胶,285.00,个,1
51915651146,宾利GT进风格,0,个,1
44830012501,保时捷帕拉梅拉轮毂,1600.00,个,1
44829936810,保时捷帕拉梅拉卡钳改色,2800.00,个,1
44432995271,保时捷帕拉梅拉后杠钣金喷漆,1200.00,个,1
41912457311,保时捷帕拉梅拉原厂刹车油,135.00,支,1
40911763104,本田飞度空调滤清器,83.00,个,1
40911712410,本田飞度空气滤清器,68.00,个,1
40911626914,本田飞度机油滤清器,28.00,个,1
21214015515,理想mega地毯,4470.00,套,1
21047799314,凯迪拉克CT6方向机拆车,4260.00,个,1
82059901110,玻璃膜手工费,400.00,个,1
81508644146,宝马原厂机油0w-30（1L）,150.00,个,1
187611998240,箕星包围 后唇,4980.00,个,1
45611309415,Taycan内饰膜,0.00,套,1
32545652911,宾利GT油底壳放油螺丝垫,0.00,个,1
32545610591,宾利GT油低放油螺丝,0.00,个,1
32545567116,宾利GT冷气风格,0.00,个,1
32545522311,宾利GT机风格,0.00,个,1
32545467299,宾利GT机油格,0.00,个,1
24237307141,奔驰迈巴赫空调格（内）,750.00,个,1
19702983679,美孚机油0W20,158.00,支,1
14839721228,宝马3系涡轮散热水管,400.00,条,1
14839671910,宝马3系涡轮散热水管,400.00,条,1
14839507115,宝马3系涡轮散热水管胶圈,60.00,个,1
51854050492,卡箍,70.00,个,1
51853972106,油泵壳体密封胶圈,120.00,个,1
51853925811,波箱油泵壳,900.00,个,1
51853862067,密封垫,600.00,个,1
51853800644,水箱盖,270.00,个,1
51853753529,水箱盖密封胶圈,135.00,个,1
51853706014,付水壶加注水管,205.00,条,1
51853659154,水箱水,95.00,升,1
51853612139,波箱散热水管,460.00,条,1
51853550115,波箱散热水管,690.00,条,1
51853487192,波箱散热水管,730.00,条,1
357011893871,奥迪A3空调格,95.00,个,1
90108226186,奥迪A3极护0-20机油,150.00,升,1
980172561613,奔驰GLC空调风格（芯）,180.00,个,1
505101555506,奔驰GLC空气格,250.00,个,1
924620562329,金装美孚0W40,168.00,支,1
444675448459,蔚来ES6 FW轮圈,3750.00,个,1
70336110155,火花塞,110.00,个,1
746929721688,奔驰GLC43空调格内,105.00,个,1
234331645421,GLC43空调格外,230.00,个,1
771100667391,奥迪A5防冻液1.5L,88.00,支,1
356108948135,奥迪A5付水壶水管.,225.00,条,1
127372915411,埃尔法方向机外球头,480.00,个,1
285311840373,东洋225/50R17,670.00,条,1
537272723477,埃尔法前挡玻璃修复,600.00,个,1
232467243936,马牌255/35R19,1205.00,条,1
934625891174,倍耐力245/45R19,1585.00,条,1
680574380732,美孚金装0w40,168.00,支,1
760769001406,Dixcel ES刹车皮.,1580.00,套,1
272712129060,卡钳翻新.,600.00,套,1
793153770515,RH刹车碟 合头 桥 钢喉,5800.00,套,1
863265168370,AP8521卡钳,2000.00,套,1
12971287863,箕星包围 尾翼,1685.00,件,1
948658823241,箕星包围 侧唇,3680.00,件,1
391047051660,箕星包围 前唇,2655.00,件,1
652913424945,奔驰迈巴赫S空气格,250.00,个,1
265212133294,奔驰迈巴赫S机油格,150.00,个,1
170196960844,奔驰迈巴赫S空调风格,900.00,个,1
986269137744,奔驰GTR发动机电脑.,10500.00,个,1
553848067226,大众CC发动机油底壳,225.00,个,1
328384053999,斯巴鲁BRZ波箱钢珠,110.00,个,1
58201353007,斯巴鲁BRZ波箱修理包,750.00,套,1
255503869878,埃尔法前刹车碟,1150.00,个,1
468574371289,埃尔法前刹车片,1500.00,件,1
9309980934,丰田Supra刹车光碟,900.00,件,1
709806161865,保时捷911刹车碟+合头+桥,4500.00,套,1
906474077861,蔚来ET5T刹车碟+合头+桥,7200.00,套,1
436090469266,保时捷911座椅包皮,7000.00,件,1
787277837134,奔驰GLC43排气嘴焊接,600.00,件,1
957401612910,大众CC废气管,145.00,条,1
499085196511,大众CC通风管,145.00,条,1
102665993734,大众CC废气阀,345.00,个,1
109481689750,大众CC油底壳放油螺丝垫,25.00,个,1
460186440961,大众CC油低放油螺丝,40.00,个,1
416335382732,大众CC波箱外罩螺丝,15.00,粒,1
327412776865,大众CC外罩密封垫,255.00,条,1
534704989388,大众CC波箱油,165.00,支,1
226162800779,海大 235/40ZR18,565.00,条,1
177547562856,问界M7 贴玻璃膜施工费,1000.00,个,1
516243240183,极氪009 贴玻璃膜施工费,800.00,个,1
370285934344,极氪009 前挡威固VK70,4000.00,件,1
247128250980,蔚来ES6卡钳改色,500.00,个,1
951546416220,威尔法Hardrace后下摆臂,1400.00,件,1
424105560585,保时捷帕拉梅拉动平衡,50.00,条,1
947959792480,雷克萨斯车身电池,1250.00,个,1
356876057024,AP刹车油,268.00,支,1
202572007935,保时捷911屏蔽高速尾翼开启,600.00,件,1
885163436451,问界M7踏板,980.00,个,1
526122725709,蔚来ET5T刹车皮,1540.00,套,1
386092110925,电光金属深邃灰   ICR,1000.00,件,1
760653499037,宝马3系空调风格（带碳）,270.00,个,1
646193608721,奔驰G500前唇喷漆,800.00,个,1
442253800849,理想L8补灰,400.00,个,1
631658664595,本田奥德赛机油0W20（4升）,495.00,支,1
838022963565,宝马540后刹车皮,1050.00,套,1
751692431851,蔚来ET5卡钳翻新,500.00,个,1
506064344357,全车（韩亚H-CS-12）PET迈森蓝,6500.00,卷,1
685633805143,PET纳多灰深.,1000.00,件,1
22477405475,韩亚5G-3599,13800.00,卷,1
605590684342,韩亚5G-8090,13800.00,卷,1
980544260649,本田奥德赛空气滤清器,90.00,个,1
593758011528,本田奥德赛空调滤清器,102.00,个,1
750849022393,本田奥德赛机油滤清器,90.00,个,1
316793707920,倍耐力315/30ZR21,2580.00,条,1
15901287372,奔驰GTR前档玻璃,10950.00,个,1
416923723917,宝马M4前档威固VK70,4500.00,件,1
280209662452,（PB-15）水箱水,500.00,支,1
65070625410,宝马X7冷气格,300.00,个,1
526609255829,宝马M4座椅标,2300.00,个,1
640528354766,宝马5系右侧前车盖密封件,285.00,块,1
912760550071,宝马5系左侧前车盖密封件,285.00,块,1
478085749993,保时捷Macan单独弹簧,105.00,个,1
923828357109,路虎液压平衡杆,21750.00,个,1
875775508875,路虎机油冷却器密封垫,150.00,个,1
268645313316,路虎液压油,238.00,支,1
713140385947,路虎加热器歧管,730.00,条,1
541549181341,路虎水泵衬垫,100.00,个,1
206498164270,路虎节温器水管,450.00,条,1
695926687917,路虎机油散热器胶圈,100.00,个,1
365756524075,路虎机油冷却器软管,270.00,条,1
685137385372,路虎冷却液管塞子,200.00,个,1
323910382539,水箱水（5L）,480.00,桶,1
99045041090,路虎喷油嘴密封套件,150.00,套,1
410759659384,路虎进气歧管垫下部,200.00,个,1
226202316950,路虎中冷器至歧管密封垫,1035.00,个,1
587791613960,路虎气门室盖,2340.00,个,1
104310063463,路虎水管道胶圈,120.00,个,1
831361958950,路虎水管/三通上部,405.00,条,1
115788120464,路虎水管/三通下部,405.00,条,1
326952286627,路虎节气门体加热软管,200.00,条,1
664149491086,路虎喷油嘴,900.00,个,1
251264696393,路虎发动机真空管/三叉,1305.00,套,1
994104731166,路虎真空泵密封垫,200.00,个,1
421543704469,宝马X5施工费,300.00,件,1
92703441862,宝马X5 前档VK70,3000.00,件,1
938257378191,理想L7施工费,500.00,件,1
141725115111,理想L7前档VK70,3800.00,件,1
261725406161,理想L9前档VK70,3500.00,件,1
860296757258,奥迪A5刹车盘,6500.00,套,1
268363489625,传奇安全带,1000.00,件,1
698639650092,极氪009Evais液压杆,6630.00,件,1
189144854875,奔驰GTR发动机电脑编程,2700.00,件,1
205416963941,奔驰E 原厂360,8100.00,个,1
228879898166,保时捷卡宴拖车盖,150.00,个,1
389443810435,保时捷帕拉梅拉 垫片+加长螺丝,1800.00,件,1
147193060737,大众GTI HJS头段,17000.00,套,1
37506890418,韩亚 消光南极蓝,1000.00,件,1
214005769266,宝马5系风窗盖板 右,540.00,块,1
756011219979,宝马5系风窗盖板 左,510.00,块,1
269983447510,大众GTI冷气风格,150.00,个,1
110158372133,宝马3系前线,60.00,条,1
627088329937,丰田威尔法后避震弹簧,540.00,条,1
403499078497,丰田威尔法前避震弹簧,540.00,条,1
570260409594,宝马2系美孚 0W40,208.00,支,1
811567344200,丰田威尔法空调风门控制器2,990.00,个,1
611661676749,丰田威尔法空调风门控制器,1170.00,个,1
570731854086,奔驰G500前唇,26000.00,件,1
191776707515,奔驰GLC43  AP刹车,17800.00,套,1
330496924374,奔驰GLC43 SF风格,1800.00,个,1
241988587580,奔驰GLC43包围,11000.00,套,1
578292040192,电光金属深邃灰,6500.00,卷,1
273615497008,超亚黑,6000.00,卷,1
399429416704,理想L9轮毂喷漆,550.00,个,1
954513032716,宝马2系颜色变更,500.00,个,1
652114703742,埃尔法后刹车皮,890.00,件,1
219358343859,埃尔法前刹车皮,1780.00,件,1
261995402102,宝马M235冷气风格.,195.00,个,1
485905842856,宝马M235机油格.,75.00,个,1
405451381907,倍耐力235/35R19,1510.00,条,1
587318117702,宝马X5进气管垫,75.00,个,1
212890785087,宝马X5波箱油底壳,495.00,个,1
325584113430,宝马X5波箱油,268.00,支,1
314995366800,全车（韩亚Y--WD-07）PET星空白魅粉,6500.00,卷,1
936514181987,宝马M235风格,1000.00,个,1
988522255815,奔驰GTR维修发动机电脑,1800.00,个,1
259410894843,保时捷帕拉梅拉刷运动排气关闭启停,600.00,个,1
160003156896,保时捷Macan卡钳改色,400.00,个,1
977301878267,宝马540后轮毂喷漆,500.00,个,1
233238237058,威尔法避震,6750.00,套,1
830995914841,奥迪RS4烧排气,600.00,个,1
137043562342,极氪009前刹车,18690.00,套,1
971417337027,法拉利F8碳纤维,16000.00,套,1
712211524836,路虎年审,1500.00,个,1
675871603315,朝阳225/50R17,630.00,条,1
213667816613,大众GTI油压表螺丝,66.00,个,1
620300436652,奔驰GTR隔热板,150.00,个,1
57542698048,奔驰GTR插头,240.00,个,1
30328020314,宝马535i空调格,120.00,50,1
551418205833,粤BU535K空调格,120.00,件,1
530157241092,保时捷卡宴后刹车分泵顶筒,330.00,个,1
216196016208,保时捷卡宴后刹车磨损报警线/单触,75.00,个,1
8275002778,宝马3系刹车皮,1200.00,件,1
758861485155,倍耐力235/35R19,1510.00,条,1
790386399937,倍耐力315/35R21,2170.00,条,1
823989800761,GR86拉线,3000.00,个,1
491649045337,HRE P10 SC定制国锻轮毂,50000.00,个,1
283944242924,奥迪S5装调,3000.00,个,1
399112782910,保时捷GT3 RS拉线,2000.00,个,1
77956534875,大众GTI装调,5800.00,件,1
614287352147,保时捷GT3 RS避震机,1100.00,个,1
683644749722,宝马M4拉线 安装,3000.00,件,1
566917184342,滴滴速递费用,388.00,个,1
182913197807,保时捷GT3 RS 皮带过渡轮2,700.00,个,1
464172343836,保时捷GT3 RS 皮带过渡轮1,1600.00,个,1
475122665423,保时捷GT3 RS 皮带,550.00,条,1
275075844854,保时捷GT3 RS 机油格,350.00,个,1
571128224923,小鹏X9前档 3M精锐,4000.00,件,1
142318523206,小鹏X9贴隔热膜施工费,1500.00,套,1
655386075349,帕拉梅拉内饰膜,600.00,套,1
673276807304,埃尔法Dixcel es刹车皮,2700.00,件,1
956289321762,大众GTI ManGu螺杆,1100.00,个,1
795190516791,大众GTI波箱油,140.00,支,1
45465716443,大众GTI机油格,75.00,个,1
741126433711,大众GTI胎压模块,1800.00,个,1
535531597956,盯盯拍X5 Pro,2800.00,个,1
984364103857,特斯拉Model X局部修复,800.00,个,1
916206030325,前安全带 限位器.,1258.75,条,1
978080937101,宝马740垫圈,165.00,个,1
471490253163,保时捷卡宴机油0w20,168.00,支,1
6246775042,大众夏朗机油格,40.00,个,1
903448795281,大众夏朗空气格,55.00,个,1
715681273036,大众夏朗空调风格,70.00,个,1
608748921987,路虎方向机维修,1800.00,件,1
728423372016,Matrix-MA001-M-克莱因蓝,6500.00,卷,1
32136928611,奥迪S4合头 桥 油管,2850.00,件,1
561049069608,大众GTI合头 桥 油管,2850.00,件,1
907233720140,宝马540HJS+SF,21750.00,件,1
815024598329,宝马540火花塞,160.00,支,1
162764004716,宝马540前刹车皮,1350.00,套,1
235903406400,宝马M3蓄电池,1380.00,个,1
984971611204,丰田86冷气风格,120.00,个,1
270159036017,保时捷911插头,80.00,个,1
454485815050,保时捷911配钥匙,2300.00,把,1
995933047422,奔驰G63高压线圈,2175.00,个,1
531259094310,奔驰G63高压线圈,2175.00,个,1
466951946827,宝马M4高度传感器,690.00,个,1
90248194103,保时捷718尾嘴加工,300.00,件,1
397270307176,固特异295/40R22,2100.00,条,1
80543751375,保时捷718油漆,5000.00,个,1
255464107417,MINI后刹车感应线,180.00,条,1
551008217874,宝马M4螺母,100.00,个,1
87834355740,宝马M4后机顶胶,750.00,个,1
653095368445,MINI后刹车皮,590.00,套,1
999585475075,宝马X6M轮毂矫正修复喷漆,450.00,个,1
769726146519,宝马X6M轮毂矫正修复喷漆,450.00,个,1
996392713487,瑞风M4轮毂修复,250.00,个,1
809782907790,奔驰AMG GTR阀门控制电脑,7800.00,个,1
281607967949,雷克萨斯ES刹车油管螺丝,75.00,个,1
972995576855,保时捷Macan s机油格,180.00,个,1
199054304494,保时捷Macan s空调风格 外,280.00,个,1
400047160227,保时捷Macan s空调风格,345.00,个,1
435779618363,保时捷Macan s空气格,315.00,个,1
385509231392,宝马X6M前刹车盘,1950.00,个,1
659308667666,奥迪A4防盗螺丝,180.00,个,1
510266781756,保时捷992压纹,1600.00,件,1
535677716307,保时捷992座椅,6500.00,个,1
559146306596,威尔法机械增压,32000.00,套,1
59848073365,保时捷718 前门威固K35,1500.00,件,1
187803373197,Millers机油0-40 NT+,310.00,支,1
410782196762,奔驰E260前玻璃压条,720.00,条,1
653233678760,奔驰E260右前平衡杆球头,190.00,条,1
101698667370,奔驰E260左前平衡杆球头,190.00,条,1
555821367653,奔驰E260冷气风格,210.00,个,1
719203049665,奔驰E260风格,105.00,个,1
654987166591,奔驰E260机油格,90.00,个,1
662282404589,奔驰E260干燥剂,195.00,条,1
977134793600,奔驰E260冷气泵,2325.00,个,1
944790132207,奔驰E260中冷器,900.00,个,1
389850234168,奔驰E260后刹车片,720.00,套,1
418406511825,奔驰E260后刹车盘,645.00,个,1
255096349449,奔驰E260刹车磨损报警线,55.00,条,1
223763365782,奔驰E260前刹车片,840.00,套,1
658272002586,奔驰E260前刹车盘,945.00,个,1
921859339606,MINI大灯框卡扣,23.00,个,1
381814487844,传奇M8冷气风格,90.00,个,1
578933869758,传奇M8风格,87.00,个,1
563983281243,传奇M8机油格,41.00,个,1
742260132579,倍耐力245/35R20,2000.00,条,1
290387269652,倍耐力295/35ZR21,1980.00,条,1
241161885620,全车（韩亚Y-DF-19）PET陶瓷黑,6500.00,卷,1
853535248482,宝马M4 KW避震,42741.00,套,1
890363439727,CS凳架,2800.00,个,1
611807188029,保时捷992尾翼.,12000.00,件,1
